N_STREAMS,N_BYTES_PER_STREAM,TOTAL_BYTES,ROUNDTRIP_TIME_NS
100,8060,1612000,3841136
100,8070,1614000,3737792
100,8080,1616000,4067282
100,8090,1618000,3954506
100,8100,1620000,4083629
100,8110,1622000,3607985
100,8120,1624000,4000425
100,8130,1626000,3645118
100,8140,1628000,5091564
100,8150,1630000,4426466
100,8160,1632000,4311237
100,8170,1634000,6784312
100,8180,1636000,3276879
100,8190,1638000,4968658
100,8200,1640000,3716004
100,8210,1642000,3266175
100,8220,1644000,5355956
100,8230,1646000,3670092
100,8240,1648000,4044347
100,8250,1650000,3990706
100,8260,1652000,4076877
100,8270,1654000,3995803
100,8280,1656000,3671745
100,8290,1658000,3989196
100,8300,1660000,4673865
100,8310,1662000,4374221
100,8320,1664000,3944611
100,8330,1666000,4026676
100,8340,1668000,4059251
100,8350,1670000,4105944
100,8360,1672000,4091326
100,8370,1674000,4110530
100,8380,1676000,4095938
100,8390,1678000,4107143
100,8400,1680000,3294506
100,8410,1682000,4513570
100,8420,1684000,3276390
100,8430,1686000,4299597
100,8440,1688000,3680266
100,8450,1690000,5650471
100,8460,1692000,3834493
100,8470,1694000,5491325
100,8480,1696000,3380126
100,8490,1698000,4247042
100,8500,1700000,4098373
100,8510,1702000,4007896
100,8520,1704000,4091579
100,8530,1706000,6521516
100,8540,1708000,3537450
100,8550,1710000,4539025
100,8560,1712000,3657658
100,8570,1714000,4134092
100,8580,1716000,4123080
100,8590,1718000,4032357
100,8600,1720000,3621364
100,8610,1722000,3945775
100,8620,1724000,4286860
100,8630,1726000,4228956
100,8640,1728000,4012860
100,8650,1730000,4022126
100,8660,1732000,4136932
100,8670,1734000,3918275
100,8680,1736000,4014940
100,8690,1738000,4348505
100,8700,1740000,4245917
100,8710,1742000,3956015
100,8720,1744000,4188190
100,8730,1746000,3965246
100,8740,1748000,4169133
100,8750,1750000,5825960
100,8760,1752000,3512117
100,8770,1754000,4614668
100,8780,1756000,3746295
100,8790,1758000,4760294
100,8800,1760000,4287118
100,8810,1762000,3233923
100,8820,1764000,4716358
100,8830,1766000,4173937
100,8840,1768000,4377021
100,8850,1770000,4529245
100,8860,1772000,3834229
100,8870,1774000,4153432
100,8880,1776000,4133163
100,8890,1778000,4360751
100,8900,1780000,4921746
100,8910,1782000,3194326
100,8920,1784000,4708270
100,8930,1786000,4226140
100,8940,1788000,3257882
100,8950,1790000,4554640
100,8960,1792000,4297334
100,8970,1794000,4316232
100,8980,1796000,5123883
100,8990,1798000,4431464
100,9000,1800000,3750384
100,9010,1802000,3825582
100,9020,1804000,4303860
100,9030,1806000,4447246
100,9040,1808000,4067408
100,9050,1810000,4223658
100,9060,1812000,4290359
100,9070,1814000,3779836
100,9080,1816000,3733236
100,9090,1818000,4083873
100,9100,1820000,3804448
100,9110,1822000,3697098
100,9120,1824000,3751169
100,9130,1826000,4092776
100,9140,1828000,4153341
100,9150,1830000,3959123
100,9160,1832000,3771889
100,9170,1834000,3858957
100,9180,1836000,4016074
100,9190,1838000,3844748
100,9200,1840000,4808245
100,9210,1842000,3335001
100,9220,1844000,4328107
100,9230,1846000,4300600
100,9240,1848000,6256490
100,9250,1850000,4745084
100,9260,1852000,3623605
100,9270,1854000,5723948
100,9280,1856000,4701568
100,9290,1858000,4730633
100,9300,1860000,4135607
100,9310,1862000,4683588
100,9320,1864000,4278416
100,9330,1866000,4226955
100,9340,1868000,4425822
100,9350,1870000,7421508
100,9360,1872000,3478279
100,9370,1874000,3340893
100,9380,1876000,4930451
100,9390,1878000,5410693
100,9400,1880000,5437778
100,9410,1882000,8856816
100,9420,1884000,3754121
100,9430,1886000,4045637
100,9440,1888000,4174029
100,9450,1890000,4398237
100,9460,1892000,5428856
100,9470,1894000,4408600
100,9480,1896000,3891204
100,9490,1898000,4123779
100,9500,1900000,3760837
100,9510,1902000,4434437
100,9520,1904000,4955197
100,9530,1906000,3570654
100,9540,1908000,4447987
100,9550,1910000,3891153
100,9560,1912000,3792652
100,9570,1914000,3926842
100,9580,1916000,5873109
100,9590,1918000,5671569
100,9600,1920000,4406162
100,9610,1922000,3927628
100,9620,1924000,4206374
100,9630,1926000,5775238
100,9640,1928000,3841178
100,9650,1930000,3781213
100,9660,1932000,6218708
100,9670,1934000,4105896
100,9680,1936000,4275542
100,9690,1938000,3367078
100,9700,1940000,6738907
100,9710,1942000,5152532
100,9720,1944000,4222990
100,9730,1946000,4454988
100,9740,1948000,4363853
100,9750,1950000,4278753
100,9760,1952000,4132749
100,9770,1954000,5499261
100,9780,1956000,5120547
100,9790,1958000,4830556
100,9800,1960000,4510194
100,9810,1962000,3488295
100,9820,1964000,4361094
100,9830,1966000,4367089
100,9840,1968000,5745494
100,9850,1970000,5045596
100,9860,1972000,2967302
100,9870,1974000,3242229
100,9880,1976000,5699980
100,9890,1978000,5757134
100,9900,1980000,4505991
100,9910,1982000,3433837
100,9920,1984000,4396688
100,9930,1986000,4012734
100,9940,1988000,3529930
100,9950,1990000,5490641
100,9960,1992000,5602771
100,9970,1994000,3365552
100,9980,1996000,3715805
100,9990,1998000,3501821
100,10000,2000000,4212411
