N_STREAMS,N_BYTES_PER_STREAM,TOTAL_BYTES,ROUNDTRIP_TIME_NS
100,5100,1020000,10506520
100,5110,1022000,10321925
100,5120,1024000,10481999
100,5130,1026000,11690635
100,5140,1028000,10636173
100,5150,1030000,10461417
100,5160,1032000,10383237
100,5170,1034000,10756124
100,5180,1036000,10652710
100,5190,1038000,10774138
100,5200,1040000,11002862
100,5210,1042000,10756694
100,5220,1044000,11114974
100,5230,1046000,11563700
100,5240,1048000,11179536
100,5250,1050000,12949299
100,5260,1052000,11444289
100,5270,1054000,11737647
100,5280,1056000,12133723
100,5290,1058000,11654471
100,5300,1060000,11679288
100,5310,1062000,11797028
100,5320,1064000,11826900
100,5330,1066000,11889912
100,5340,1068000,12213401
100,5350,1070000,11215991
100,5360,1072000,11180593
100,5370,1074000,11908815
100,5380,1076000,11331411
100,5390,1078000,11422767
100,5400,1080000,11430225
100,5410,1082000,11744954
100,5420,1084000,11177988
100,5430,1086000,12609581
100,5440,1088000,12602978
100,5450,1090000,12348985
100,5460,1092000,11743210
100,5470,1094000,12402674
100,5480,1096000,12888013
100,5490,1098000,12051357
100,5500,1100000,11962612
100,5510,1102000,12290598
100,5520,1104000,12371152
100,5530,1106000,12157755
100,5540,1108000,12327409
100,5550,1110000,12120523
100,5560,1112000,12161371
100,5570,1114000,11471500
100,5580,1116000,12326773
100,5590,1118000,11733780
100,5600,1120000,12661299
100,5610,1122000,11517572
100,5620,1124000,12162930
100,5630,1126000,11924369
100,5640,1128000,11805189
100,5650,1130000,12125740
100,5660,1132000,12040627
100,5670,1134000,12074878
100,5680,1136000,11809300
100,5690,1138000,12014373
100,5700,1140000,12227796
100,5710,1142000,12456105
100,5720,1144000,12276271
100,5730,1146000,12340637
100,5740,1148000,12504369
100,5750,1150000,12337999
100,5760,1152000,12254348
100,5770,1154000,12260422
100,5780,1156000,12018090
100,5790,1158000,12678337
100,5800,1160000,12345440
100,5810,1162000,12661680
100,5820,1164000,12262814
100,5830,1166000,12309598
100,5840,1168000,12592685
100,5850,1170000,12558114
100,5860,1172000,12843252
100,5870,1174000,12062375
100,5880,1176000,12709364
100,5890,1178000,12725446
100,5900,1180000,12433774
100,5910,1182000,12207387
100,5920,1184000,11944566
100,5930,1186000,12026355
100,5940,1188000,12254726
100,5950,1190000,12770002
100,5960,1192000,12759641
100,5970,1194000,12418348
100,5980,1196000,12611317
100,5990,1198000,12414732
100,6000,1200000,12291284
100,6010,1202000,13025355
100,6020,1204000,12595086
100,6030,1206000,12244399
100,6040,1208000,12525267
100,6050,1210000,13458128
100,6060,1212000,12002554
100,6070,1214000,12952969
100,6080,1216000,12644340
100,6090,1218000,12662061
100,6100,1220000,13237186
100,6110,1222000,13001407
100,6120,1224000,12625968
100,6130,1226000,12200326
100,6140,1228000,13229159
100,6150,1230000,12920490
100,6160,1232000,12774007
100,6170,1234000,12917472
100,6180,1236000,12555150
100,6190,1238000,13423245
100,6200,1240000,12645026
100,6210,1242000,12791573
100,6220,1244000,12731340
100,6230,1246000,12445421
100,6240,1248000,13529531
100,6250,1250000,13250466
100,6260,1252000,12728893
100,6270,1254000,13071326
100,6280,1256000,13068397
100,6290,1258000,13508628
100,6300,1260000,13624712
100,6310,1262000,12873822
