N_STREAMS,N_BYTES_PER_STREAM,TOTAL_BYTES,ROUNDTRIP_TIME_NS
100,7230,1446000,15051594
100,7240,1448000,14399841
100,7250,1450000,14626191
100,7260,1452000,14554170
100,7270,1454000,14620252
100,7280,1456000,14328744
100,7290,1458000,14284356
100,7300,1460000,14593496
100,7310,1462000,14243740
100,7320,1464000,15574252
100,7330,1466000,15169675
100,7340,1468000,14273322
100,7350,1470000,14434378
100,7360,1472000,15205940
100,7370,1474000,15313810
100,7380,1476000,14720810
100,7390,1478000,14840862
100,7400,1480000,14382034
100,7410,1482000,14616897
100,7420,1484000,14465487
100,7430,1486000,14543799
100,7440,1488000,14517125
100,7450,1490000,14685051
100,7460,1492000,14331365
100,7470,1494000,15114115
100,7480,1496000,14977239
100,7490,1498000,15259196
100,7500,1500000,15539908
100,7510,1502000,15808859
100,7520,1504000,15203081
100,7530,1506000,15407378
100,7540,1508000,14968684
100,7550,1510000,14960604
100,7560,1512000,15091787
100,7570,1514000,14648616
100,7580,1516000,14803290
100,7590,1518000,15499869
100,7600,1520000,14925715
100,7610,1522000,15882091
100,7620,1524000,14896586
100,7630,1526000,16436839
100,7640,1528000,15092973
100,7650,1530000,15371674
100,7660,1532000,15855767
100,7670,1534000,15317400
100,7680,1536000,15128904
100,7690,1538000,15278004
100,7700,1540000,15284744
100,7710,1542000,15174305
100,7720,1544000,14975406
100,7730,1546000,16368883
100,7740,1548000,15797909
100,7750,1550000,15893136
100,7760,1552000,16274581
100,7770,1554000,15110182
100,7780,1556000,15652245
100,7790,1558000,16219298
100,7800,1560000,15547054
100,7810,1562000,15739339
100,7820,1564000,15281284
100,7830,1566000,15158091
100,7840,1568000,16091077
100,7850,1570000,15759099
100,7860,1572000,16181128
100,7870,1574000,16155600
100,7880,1576000,15970997
100,7890,1578000,15765018
100,7900,1580000,16436398
100,7910,1582000,16165516
100,7920,1584000,15810345
100,7930,1586000,15908711
100,7940,1588000,15721956
100,7950,1590000,16483607
100,7960,1592000,15399730
100,7970,1594000,16249995
100,7980,1596000,16114701
100,7990,1598000,16138935
100,8000,1600000,15610298
100,8010,1602000,15810548
100,8020,1604000,15829450
100,8030,1606000,15930103
100,8040,1608000,15834884
100,8050,1610000,15812558
